pages_crawled,total_reward,terminal_states,nn_loss
156,5,22,0.002329209353774786
157,5,22,0.0017119684489443898
158,5,23,0.11043142527341843
159,5,24,7.085702896118164
160,5,24,0.38732820749282837
161,5,24,0.025469550862908363
162,5,24,0.010660036467015743
163,5,24,0.00773290079087019
164,5,25,0.8773722648620605
165,6,26,0.033682987093925476
166,6,26,0.1393841654062271
167,6,26,0.006139300763607025
168,6,26,0.010071434080600739
169,6,26,0.006348534487187862
170,6,26,0.25659745931625366
171,6,26,0.058234550058841705
172,6,26,0.001136896782554686
173,6,27,1.5994932651519775
174,6,28,0.04035837575793266
175,6,29,0.02717895433306694
176,6,29,0.029586313292384148
177,6,29,0.008247577585279942
178,6,29,0.09464002400636673
179,6,29,0.016317781060934067
180,6,29,0.00013356674753595144
181,6,29,0.4090270698070526
182,6,29,0.002010378986597061
183,6,29,0.002182627795264125
184,6,29,0.05727249011397362
185,6,30,0.0013363754842430353
186,7,31,1.9452950954437256
187,7,31,0.2520654797554016
188,7,31,0.018564924597740173
189,7,31,0.007555676158517599
190,7,31,0.04807308316230774
191,7,32,0.17228496074676514
192,7,32,0.2750195562839508
193,7,32,0.17241479456424713
194,7,32,0.2879578173160553
195,7,32,0.12505239248275757
196,7,32,0.4057384729385376
197,7,32,0.008673140779137611
198,7,32,0.010619244538247585
199,7,32,0.0016207265434786677
200,7,32,0.08302575349807739
201,7,32,0.004860512912273407
202,7,33,0.6064607501029968
203,8,34,0.5575886368751526
204,8,35,0.09846188127994537
205,8,35,9.654925088398159e-05
206,8,35,0.06679930537939072
207,9,36,0.06822092086076736
208,9,36,0.08658690005540848
209,9,36,0.004503356758505106
210,9,36,0.06130152568221092
211,9,37,0.3289177417755127
212,9,38,0.046411752700805664
213,10,39,0.190752774477005
214,10,39,0.0035818307660520077
215,10,39,0.26843318343162537
216,10,39,0.07893727719783783
217,10,39,0.25066158175468445
218,10,39,0.019141778349876404
219,10,39,0.00017820711946114898
220,10,39,0.11259220540523529
221,10,39,0.05442599952220917
222,10,39,0.3159251809120178
223,10,39,0.1380370706319809
224,11,40,0.2821231484413147
225,12,41,0.7911806702613831
226,13,42,0.8274059891700745
227,13,42,0.23183146119117737
228,13,42,0.037606965750455856
229,13,42,0.40168461203575134
230,13,42,0.20408764481544495
231,13,42,3.0564608573913574
232,13,43,40.23917007446289
233,14,44,0.11654257029294968
234,15,45,0.9108155369758606
235,15,46,0.04396571218967438
236,15,46,9.58986759185791
237,15,46,0.0027079740539193153
238,15,46,0.0007135457708500326
239,15,47,0.004021064378321171
240,15,47,2.9120500087738037
241,16,48,3.4760310649871826
242,17,49,8.579791069030762
243,17,49,0.9544796347618103
244,17,49,0.287859708070755
245,17,50,0.8656479716300964
246,17,50,10.187772750854492
247,17,50,0.005785754416137934
248,18,51,1.3777523040771484
249,19,52,7.420899868011475
250,19,52,4.549832344055176
251,19,52,0.04009034112095833
252,19,52,0.003419739892706275
253,19,52,0.14008380472660065
254,19,53,0.13831913471221924
255,19,53,12.017417907714844
256,19,53,0.02005634643137455
257,19,53,0.003750972915440798
258,19,54,0.24712084233760834
259,19,54,1.3832814693450928
260,19,54,0.024942608550190926
261,19,54,0.000628802867140621
262,19,54,0.33986157178878784
263,19,54,1.034551739692688
264,19,54,0.07552000880241394
265,19,54,0.022321637719869614
266,19,54,0.020233413204550743
267,19,54,0.12888313829898834
268,20,55,0.030001331120729446
269,20,56,0.013118842616677284
270,21,57,33.595848083496094
271,22,58,0.6812414526939392
272,22,58,0.3748980462551117
273,22,58,0.1656695306301117
274,22,59,0.5121322870254517
275,23,60,3.1292483806610107
276,23,61,3.822864532470703
277,24,62,2.930457830429077
278,24,62,0.11362084001302719
279,24,62,0.08169984072446823
280,24,62,0.05117512866854668
281,25,63,0.04040486738085747
282,25,63,0.03839503601193428
283,25,63,0.45462456345558167
284,25,63,0.1815933883190155
285,25,63,0.09493649005889893
286,25,63,0.09730485081672668
287,25,63,0.042054761201143265
288,25,63,0.1237286627292633
289,25,63,0.041432179510593414
290,25,63,1.8482639789581299
291,25,63,1.1722151041030884
292,25,64,1.26612389087677
293,26,65,0.18746767938137054
294,27,66,0.16758571565151215
295,27,66,0.2994416654109955
296,27,66,0.5057634711265564
297,27,66,0.341322124004364
298,27,67,1.3563584089279175
299,27,67,0.06140295788645744
300,27,67,0.14313071966171265
301,27,67,0.029520133510231972
302,27,67,0.016663439571857452
303,27,67,0.016555000096559525
304,27,67,0.05462198331952095
305,27,67,0.29849833250045776
306,27,67,0.19408248364925385
307,27,67,0.2238505482673645
308,28,68,0.37590330839157104
309,29,69,0.32398390769958496
310,30,70,0.13013719022274017
311,31,71,3.3129992485046387
312,31,72,0.3980383276939392
313,32,73,0.028612881898880005
314,33,74,0.017132962122559547
315,33,75,3.032217502593994
316,33,75,0.14700168371200562
317,33,75,0.16623210906982422
318,33,76,1.2755298614501953
319,33,76,0.4553760290145874
320,33,76,0.6922762393951416
321,33,77,2.104738712310791
322,33,77,0.015998702496290207
323,33,77,0.06526776403188705
324,33,77,0.027583852410316467
325,33,77,0.0019917592871934175
326,33,78,3.0611348152160645
327,33,78,0.8689362406730652
328,33,78,2.451744318008423
329,33,79,7.18657112121582
330,33,80,0.02365155704319477
331,33,80,0.3201789855957031
332,33,80,0.038677964359521866
333,33,80,0.6541820764541626
334,33,80,0.09417997300624847
335,33,80,0.6386144757270813
336,33,80,0.021251380443572998
337,33,81,2.2829883098602295
338,34,82,0.11992573738098145
339,34,82,0.01961379498243332
340,35,83,0.15938711166381836
341,35,84,0.1291486769914627
342,35,84,0.0033310854341834784
343,35,84,0.29204270243644714
344,35,85,3.521838426589966
345,35,86,0.4139084219932556
346,35,86,0.342722088098526
347,35,86,0.0407559908926487
348,35,86,0.07074562460184097
349,35,86,0.03940199315547943
350,35,86,0.010717540979385376
351,35,86,0.020105792209506035
352,35,86,0.0656944215297699
353,35,86,0.0032200906425714493
354,35,86,0.02852870337665081
355,35,87,1.3320491313934326
356,35,87,0.2762121856212616
357,35,87,0.16624687612056732
358,35,87,0.04808605834841728
359,35,87,0.017211223021149635
360,35,87,0.5120556950569153
361,35,87,0.07669956237077713
362,35,88,0.933641791343689
363,35,89,0.14055216312408447
364,35,89,0.00046641009976156056
365,36,90,0.18471089005470276
366,37,91,0.000283535395283252
367,37,92,0.10129653662443161
368,37,92,0.42809054255485535
369,37,92,1.023667573928833
370,37,92,1.568853735923767
371,37,92,0.9574489593505859
372,37,92,0.010780761949717999
373,37,92,0.16408108174800873
374,37,92,0.0026475368067622185
375,37,93,0.5744484066963196
376,37,93,0.025859426707029343
377,37,93,0.7711198925971985
378,37,93,0.03966386616230011
379,37,93,0.0016063969815149903
380,37,93,0.08616577088832855
381,37,94,1.0893970727920532
382,37,94,0.6390416026115417
383,37,94,0.07665540277957916
384,37,94,0.01872466318309307
385,37,94,0.38847479224205017
386,37,94,0.10734039545059204
387,37,95,0.8532770276069641
388,37,96,0.6633335947990417
389,37,96,0.11148863285779953
390,37,96,0.12572871148586273
391,37,96,0.08482865989208221
392,37,96,0.01402062177658081
393,37,96,0.1539570689201355
394,37,96,0.017015645280480385
395,37,96,0.008142007514834404
396,37,96,0.0027156963478773832
397,37,96,0.007926777936518192
398,37,96,0.0013055783929303288
399,37,96,0.002426140010356903
400,37,97,0.042551759630441666
401,37,97,0.013640590943396091
402,37,97,0.26757532358169556
403,37,98,0.15947331488132477
404,37,98,0.011570985428988934
405,37,98,0.016008097678422928
406,37,98,0.0027509210631251335
407,37,98,0.006964725907891989
408,37,98,0.013726390898227692
409,37,98,0.001519788522273302
410,37,98,0.0026452841702848673
411,37,98,0.00874523539096117
412,37,98,0.015723828226327896
413,37,98,0.5742385983467102
414,37,98,1.2994420528411865
415,38,99,0.6392039060592651
416,39,100,0.1383277028799057
417,39,100,2.673650026321411
418,39,100,0.06705138087272644
419,39,100,0.08825616538524628
420,39,100,0.04985949769616127
421,39,100,0.05586574599146843
422,39,100,0.034847699105739594
423,39,100,0.03289239481091499
424,39,100,0.027391718700528145
425,39,100,0.022294411435723305
426,39,100,0.019801780581474304
427,39,100,0.027148980647325516
428,39,100,0.017659444361925125
429,39,100,0.019002167508006096
430,39,100,0.027699219062924385
431,39,100,0.02324836514890194
432,39,100,0.014430868439376354
433,39,100,0.009790821000933647
434,39,100,0.011406084522604942
435,39,100,0.007032634690403938
436,39,100,0.12270795553922653
437,39,100,0.0054220715537667274
438,39,100,0.005969176068902016
439,39,100,0.010319758206605911
440,39,100,0.006883515976369381
441,39,100,0.004883977584540844
442,39,100,0.006217915564775467
443,39,100,0.0018306674901396036
444,39,100,0.0035571285989135504
445,39,100,0.0002133386442437768
446,39,100,0.01561594195663929
447,39,100,0.05610242858529091
448,39,100,0.1504317820072174
449,39,100,0.052580930292606354
450,39,100,0.08082330971956253
451,39,100,0.07604695111513138
452,39,100,0.05215853825211525
453,39,100,0.016019798815250397
454,39,100,0.005862518213689327
455,39,100,0.0034199715591967106
456,39,100,0.011332939378917217
457,39,101,0.2474956065416336
458,40,102,0.01709403470158577
459,40,103,0.36816084384918213
460,41,104,0.27780255675315857
461,41,105,0.023300275206565857
462,41,106,0.0033613929990679026
463,42,107,0.20798127353191376
464,42,107,0.0009247017442248762
465,42,107,0.24298129975795746
466,42,107,1.2361772060394287
467,42,108,0.9417517185211182
468,43,109,1.851150631904602
469,44,110,1.8091706037521362
470,44,110,0.07593704015016556
471,44,110,0.43759217858314514
472,44,110,0.0011169419158250093
473,44,110,0.07186073064804077
474,44,110,0.014982175081968307
475,44,110,0.015325365588068962
476,44,110,0.25603732466697693
477,44,110,0.15549634397029877
478,44,111,0.7349060773849487
479,45,112,0.06543748825788498
480,46,113,1.7627111673355103
481,46,113,0.09631186723709106
482,46,113,0.061941929161548615
483,46,113,0.1697998046875
484,46,113,0.014486493542790413
485,46,113,0.016570860520005226
486,46,113,0.013680458068847656
487,46,113,0.012127235531806946
488,46,113,0.012905765324831009
489,46,113,0.0071836733259260654
490,46,113,0.007146427873522043
491,46,113,0.01630980335175991
492,46,113,0.003235463285818696
493,46,113,0.007189304102212191
494,46,114,0.7414785027503967
495,46,114,0.164438396692276
496,46,114,0.39812198281288147
497,46,114,0.04063569754362106
498,46,114,0.011011078022420406
499,46,114,0.1168864443898201
500,46,114,0.011405094526708126
501,46,115,0.6170148849487305
502,46,115,0.013665094040334225
503,46,115,0.8639726638793945
504,46,116,1.1895803213119507
505,46,117,0.3296535015106201
506,46,117,1.943152666091919
507,46,117,0.18875819444656372
508,46,117,0.001076532993465662
509,46,118,2.401927947998047
510,46,118,0.1560414582490921
511,46,118,0.009376723319292068
512,46,118,0.0008365899557247758
513,46,118,0.00025802289019338787
514,46,118,0.038054339587688446
515,47,119,5.866559149581008e-07
516,47,119,0.0299904253333807
517,47,119,0.4366030991077423
518,47,119,0.016105178743600845
519,47,119,0.016317490488290787
520,47,119,0.011514822021126747
521,47,120,1.1287381649017334
522,47,120,0.530421257019043
523,47,120,0.06506761908531189
524,47,120,0.0009612676803953946
525,47,121,1.218273639678955
526,47,121,0.09587935358285904
527,47,121,0.14942412078380585
528,47,122,0.7746102213859558
529,47,122,0.012804343365132809
530,47,122,1.4952392578125
531,48,123,0.0001697422849247232
532,48,123,0.015657545998692513
533,48,123,0.00251848460175097
534,48,124,2.035447359085083
535,48,125,0.010328203439712524
536,49,126,0.0008347477414645255
537,49,126,0.004032785538583994
538,49,126,0.4979400336742401
539,49,126,0.058954209089279175
540,49,126,0.0006139892502687871
541,49,126,0.02451603300869465
542,49,126,0.5641941428184509
543,49,126,0.16270963847637177
544,49,126,0.04016691818833351
545,49,126,0.07744325697422028
546,49,126,0.21467843651771545
547,49,126,0.020755795761942863
548,49,126,0.06653960049152374
549,49,126,0.10591224581003189
550,49,126,0.0037741472478955984
551,49,127,2.074885368347168
552,49,127,0.09453753381967545
553,49,127,0.09419073164463043
554,49,127,0.40303823351860046
555,49,127,0.012798182666301727
556,49,127,0.011790635995566845
557,49,127,0.012431853450834751
558,49,127,0.014418072067201138
559,49,127,0.00731351925060153
560,49,127,0.001415278878994286
561,49,127,0.008502702228724957
562,49,127,0.029179586097598076
563,49,128,0.04654454067349434
564,49,129,0.3077503442764282
565,50,130,0.6297041773796082
566,50,130,4.499170303344727
567,50,131,1.337396502494812
568,50,131,0.43198299407958984
569,50,131,0.039657000452280045
570,50,131,0.020618781447410583
571,50,131,0.027223367244005203
572,50,131,0.07365356385707855
573,50,131,0.1984626203775406
574,50,131,0.05428660288453102
575,50,132,1.6959052085876465
576,50,132,0.07416360825300217
577,50,132,0.21032534539699554
578,50,132,0.3877139985561371
579,50,132,0.002393728820607066
580,50,132,0.11821044981479645
581,50,132,0.3884330689907074
582,50,132,0.13690873980522156
583,50,132,0.042551226913928986
584,50,132,0.0654221773147583
585,50,132,0.10267966240644455
586,50,133,0.4901949465274811
587,50,133,0.06201247125864029
588,50,133,0.163993239402771
589,50,133,0.039664991199970245
590,50,133,0.010182599537074566
591,50,133,0.0735199823975563
592,51,134,0.019755974411964417
593,52,135,0.7011678218841553
594,53,136,0.24506954848766327
595,53,137,2.478684186935425
596,54,138,2.318157911300659
597,54,138,1.4044243097305298
598,54,138,0.0034351516515016556
599,55,139,0.02674744464457035
600,56,140,1.2649810314178467
601,56,141,0.22417370975017548
602,56,141,0.8929038047790527
603,56,141,3.4286725521087646
604,56,141,0.3679216802120209
605,56,141,0.015227140858769417
606,56,141,0.007183587644249201
607,56,141,0.0029933019541203976
608,56,141,0.0658915638923645
609,56,141,0.4780503809452057
610,56,141,0.018967347219586372
611,56,141,0.07551424205303192
612,56,141,0.3518376648426056
613,56,141,1.211326241493225
614,56,141,0.01473158411681652
615,56,141,0.27761396765708923
616,56,141,0.07329168915748596
617,56,141,0.004974571522325277
618,56,141,0.022194214165210724
619,56,141,0.015664486214518547
620,56,141,0.014232315123081207
621,56,141,0.043069988489151
622,56,141,0.028979266062378883
623,56,141,0.014338565059006214
624,56,141,0.006370757706463337
625,56,141,0.08784063905477524
626,56,141,0.0776902288198471
627,57,142,0.010297831147909164
628,57,142,0.007366072852164507
629,58,143,0.32316383719444275
630,58,143,0.44686511158943176
631,58,143,0.5251234769821167
632,58,143,0.16354361176490784
633,58,143,0.020006995648145676
634,58,144,0.7272762060165405
635,58,144,0.017648188397288322
636,58,144,0.41194266080856323
637,58,144,1.4492111206054688
638,58,144,0.48453497886657715
639,58,144,0.42496880888938904
640,58,144,0.14841328561306
641,58,144,0.0851067528128624
642,58,144,0.2430296689271927
643,58,144,0.02831341326236725
644,58,144,0.026461904868483543
645,58,144,0.08172614872455597
646,59,145,0.49869635701179504
647,60,146,0.004658556543290615
648,60,146,0.005760605912655592
649,60,146,0.7161836624145508
650,61,147,0.00021988018124829978
651,62,148,0.0745820626616478
652,63,149,0.17406830191612244
653,63,149,0.7745658159255981
654,63,149,0.07916423678398132
655,63,149,0.01572740636765957
656,63,149,0.6583907604217529
657,64,150,0.04823482409119606
658,64,150,0.3484705984592438
659,64,150,0.11257747560739517
660,64,150,0.007295667193830013
661,64,150,0.0132901631295681
662,64,150,0.0020527641754597425
663,64,150,0.0372171476483345
664,64,150,0.0029933112673461437
665,64,150,0.019400842487812042
666,64,150,0.01145524624735117
667,64,150,0.009395734407007694
668,64,150,0.007850940339267254
669,64,150,1.3380414998209744e-07
670,64,150,0.009429264813661575
671,64,150,0.024510212242603302
672,64,150,0.0023430727887898684
673,64,150,0.0019153893226757646
674,64,150,0.008076406084001064
675,64,150,0.0016005566576495767
676,64,150,0.0005291501875035465
677,64,150,0.02889876440167427
678,64,150,0.13254208862781525
679,64,151,0.3957965672016144
680,64,151,0.1979331076145172
681,64,151,0.4528157711029053
682,64,151,0.007279972545802593
683,64,151,0.006165198516100645
684,64,152,0.1375364363193512
685,64,152,6.092733428886277e-07
686,64,152,0.17460764944553375
687,65,153,0.002339746570214629
688,66,154,0.2924100160598755
689,66,154,0.010664709843695164
690,66,154,0.22059234976768494
691,66,155,0.8009140491485596
692,66,155,0.012004191055893898
693,66,155,5.1316242206667084e-06
694,66,155,0.551847517490387
695,67,156,1.1234363317489624
696,67,156,1.936672568321228
697,67,156,0.014816808514297009
698,67,156,2.438762664794922
699,67,156,0.605050265789032
700,67,156,0.04659130796790123
701,67,156,0.9882331490516663
702,67,156,0.01486959494650364
703,67,156,0.6299740076065063
704,67,156,0.030699463561177254
705,67,156,0.021720748394727707
706,67,156,0.027464814484119415
707,67,156,0.011576938442885876
708,67,156,0.00571932177990675
709,67,156,0.014462144114077091
710,67,156,0.010645363479852676
711,67,156,0.007384118158370256
712,67,156,0.011010237969458103
713,67,156,0.009383654221892357
714,67,156,0.02884376421570778
715,67,156,0.008137604221701622
716,67,156,0.04678304120898247
717,67,156,0.004929513670504093
718,67,156,0.0033551622182130814
719,67,156,0.04865827038884163
720,67,156,0.004228141158819199
721,67,157,0.6628229022026062
722,67,157,0.2327629178762436
723,67,157,0.4493238627910614
724,67,157,0.15569239854812622
725,67,158,0.9092446565628052
726,67,158,0.49448755383491516
727,67,158,0.16555176675319672
728,67,158,0.23593199253082275
729,67,158,0.0802081972360611
730,67,158,0.042695216834545135
731,67,158,0.017181366682052612
732,67,158,0.009217632003128529
733,67,158,0.016388094052672386
734,67,158,0.00733695924282074
735,67,158,0.018473032861948013
736,67,158,0.032025258988142014
737,67,158,0.010128811001777649
738,67,159,0.5775078535079956
739,68,160,0.23242245614528656
740,68,160,11.207161903381348
741,68,160,0.02167545258998871
742,68,161,1.7984596490859985
743,69,162,0.004229895304888487
744,69,163,0.0017331464914605021
745,69,163,0.25090235471725464
746,69,163,0.08043970912694931
747,69,163,0.38304534554481506
748,69,163,0.08420651406049728
749,69,163,0.07834132015705109
750,69,163,0.034094277769327164
751,69,164,2.724407196044922
752,69,164,0.8124585151672363
753,69,164,1.2980610132217407
754,69,164,0.03976181522011757
755,69,165,3.0610764026641846
756,69,165,0.030700527131557465
757,69,165,0.20603005588054657
758,69,166,1.579146385192871
759,69,166,0.19477695226669312
760,70,167,0.5596041679382324
761,71,168,0.22877448797225952
762,71,168,0.1827838122844696
763,71,168,0.23426301777362823
764,72,169,0.002170307096093893
765,72,169,0.03047897107899189
766,72,169,0.1843355894088745
767,72,170,1.7620995044708252
768,72,170,0.4530486464500427
769,72,170,0.02806609310209751
770,73,171,0.0018983944319188595
771,73,171,0.1715579479932785
772,73,171,0.11006711423397064
773,73,171,0.00023456683265976608
774,73,171,0.11541978269815445
775,73,172,0.3239075839519501
776,74,173,0.4159308671951294
777,75,174,0.009575839154422283
778,75,174,0.007671676110476255
779,75,174,0.20394189655780792
780,75,175,0.7486437559127808
781,75,175,0.558185875415802
782,75,175,0.48582151532173157
783,76,176,0.08099349588155746
784,76,176,0.22155016660690308
785,76,176,2.0770201683044434
786,76,177,2.300715923309326
787,77,178,0.07998945564031601
788,78,179,0.00946018099784851
789,79,180,0.23777271807193756
790,79,180,0.07906463742256165
791,79,180,1.1127803325653076
792,79,180,1.1367722749710083
793,79,180,0.36172544956207275
794,79,180,0.05327973887324333
795,79,180,0.008955962024629116
796,79,180,0.03788760304450989
797,79,181,1.5880106687545776
798,79,181,0.23472577333450317
799,79,181,0.06755290180444717
800,79,182,1.0454518795013428
801,79,182,0.9107587933540344
802,79,182,0.003416797611862421
803,79,182,1.234487771987915
804,79,182,0.5363274812698364
805,79,182,0.03403792530298233
806,79,182,0.009905423037707806
807,79,182,0.014648482203483582
808,79,182,0.004110944923013449
809,79,182,0.009469956159591675
810,79,182,0.0025599109940230846
811,79,182,0.3907141387462616
812,79,182,0.019352851435542107
813,79,182,0.018296141177415848
814,79,183,1.6770453453063965
815,79,183,0.5290231704711914
816,80,184,0.012601396068930626
817,80,184,0.23297443985939026
818,80,184,0.3783082365989685
819,80,184,1.0227771997451782
820,80,184,0.01681520603597164
821,80,185,0.6677738428115845
822,80,185,0.04556627199053764
823,80,185,2.6090243409271352e-05
824,80,185,0.2003166675567627
825,80,186,0.6345131993293762
826,80,186,0.024995021522045135
827,80,186,0.09668479859828949
828,80,187,0.43478402495384216
829,80,187,0.04667174443602562
830,80,187,0.030624909326434135
831,80,188,0.6337145566940308
832,80,188,0.19488313794136047
833,80,188,0.8304978013038635
834,80,188,0.11555000394582748
835,80,189,1.1362055540084839
836,80,189,0.4897294044494629
837,80,189,1.341956377029419
838,80,189,0.031099902465939522
839,80,189,0.0013030485715717077
840,80,189,0.07537335902452469
841,80,189,0.02814873866736889
842,80,189,0.0386185385286808
843,80,189,0.0032037619967013597
844,80,189,0.008968985639512539
845,80,189,0.0002036568330368027
846,80,189,0.021221211180090904
847,80,189,0.009756270796060562
848,80,189,0.060058753937482834
849,80,189,0.0701630711555481
850,80,189,0.048682909458875656
851,80,189,0.31199875473976135
852,80,190,0.3994466960430145
853,80,190,3.4131553173065186
854,80,190,0.2609560787677765
855,80,191,0.6102780699729919
856,80,191,0.048095494508743286
857,80,191,0.008241484872996807
858,80,191,0.0006924645858816803
859,81,192,0.07849494367837906
860,81,192,0.007744909729808569
861,81,192,0.001121034729294479
862,81,192,0.0005991799407638609
863,81,192,0.0020446928683668375
864,82,193,0.09504838287830353
865,83,194,0.04223337769508362
866,84,195,0.014581123366951942
867,84,195,2.8481016159057617
868,84,195,0.11624084413051605
869,84,196,0.5317251086235046
870,84,196,1.577232837677002
871,84,197,3.773430824279785
872,85,198,0.08944886177778244
873,86,199,0.43116143345832825
874,86,199,0.0007218183600343764
875,86,199,0.2373063862323761
876,86,199,0.2569018304347992
877,86,200,0.2031632959842682
878,86,200,0.06756140291690826
879,86,200,0.030129937455058098
880,86,200,0.09808904677629471
881,86,200,0.0234041940420866
882,86,200,0.005617969203740358
883,86,200,0.021007010713219643
884,86,200,0.06011877954006195
885,86,200,0.03058130480349064
886,86,200,0.011778648942708969
887,86,200,0.030854057520627975
888,86,200,0.01654886268079281
889,86,200,0.006431778892874718
890,86,200,0.3079206049442291
891,86,200,0.05296507850289345
892,86,200,0.2006808966398239
893,86,201,0.2635788023471832
894,86,201,0.26671528816223145
895,86,201,0.3627200126647949
896,86,201,0.07543249428272247
897,86,202,0.6232163906097412
898,86,202,8.142309188842773
899,86,202,0.9796837568283081
900,86,202,0.3652566373348236
901,87,203,0.06357818096876144
902,87,203,0.17275933921337128
903,87,203,0.044243838638067245
904,87,203,1.0447901487350464
905,87,203,1.1924129724502563
906,87,203,0.8257861733436584
907,87,203,0.12408044934272766
908,87,204,1.9370383024215698
909,87,204,0.05662412568926811
910,87,204,0.12974129617214203
911,87,205,1.0435388088226318
912,87,205,0.004922828171402216
913,87,205,0.017435932531952858
914,87,205,0.019895825535058975
915,87,205,1.0365896224975586
916,87,205,2.090881586074829
917,87,206,1.1950161457061768
918,88,207,13.726607322692871
919,88,207,0.3993145823478699
920,88,207,0.38946640491485596
921,88,208,5.284986972808838
922,88,208,0.3952461779117584
923,88,209,3.122804641723633
