pages_crawled,total_reward,terminal_states
1068,80,116
1069,80,116
1070,80,116
1071,80,116
1072,80,116
1073,80,117
1074,80,117
1075,80,117
1076,80,117
1077,80,117
1078,80,117
1079,80,118
1080,80,118
1081,80,118
1082,80,119
1083,81,119
1084,82,119
1085,83,119
1086,83,120
1087,83,120
1088,84,120
1089,85,120
1090,85,121
1091,85,121
1092,85,122
1093,85,122
1094,85,122
1095,85,122
1096,85,123
1097,85,123
1098,85,124
1099,85,124
1100,86,124
1101,86,124
1102,87,124
1103,88,124
1104,89,124
1105,89,124
1106,90,124
1107,90,125
1108,90,125
1109,90,125
1110,90,125
1111,90,125
1112,90,125
1113,90,125
1114,90,125
1115,90,125
1116,90,125
1117,90,125
1118,90,125
1119,90,125
1120,90,126
1121,91,126
1122,91,126
1123,91,126
1124,91,126
1125,92,126
1126,92,127
1127,92,127
1128,92,127
1129,92,127
1130,92,127
1131,92,128
1132,92,128
1133,92,128
1134,92,128
1135,92,128
1136,92,129
1137,93,129
1138,93,129
1139,93,129
1140,93,129
1141,93,129
1142,94,129
1143,94,129
1144,94,129
1145,94,129
1146,94,130
1147,94,130
1148,94,130
1149,94,130
1150,94,130
1151,94,130
1152,94,131
1153,95,131
1154,95,131
1155,95,131
1156,95,131
1157,95,131
1158,95,131
1159,95,131
1160,95,131
1161,95,131
1162,95,131
1163,95,132
1164,95,132
1165,95,132
1166,95,132
1167,95,132
1168,95,132
1169,95,132
1170,95,133
1171,95,133
1172,95,133
1173,95,133
1174,95,133
1175,95,133
1176,95,133
1177,95,133
1178,95,133
1179,95,133
1180,95,133
1181,95,133
1182,95,133
1183,95,133
1184,95,133
1185,95,133
1186,95,133
1187,95,133
1188,95,133
1189,95,133
1190,95,133
1191,95,133
1192,95,133
1193,95,133
1194,95,133
1195,95,133
1196,95,133
1197,95,134
1198,95,134
1199,95,134
1200,95,134
1201,95,134
1202,95,134
1203,95,134
1204,95,134
1205,95,134
1206,95,134
1207,95,134
1208,95,134
1209,95,134
1210,95,134
1211,95,134
1212,95,134
1213,95,134
1214,95,134
1215,95,134
1216,96,134
1217,96,134
1218,96,134
1219,96,134
1220,96,134
1221,96,134
1222,96,134
1223,96,134
1224,96,135
1225,96,135
1226,96,135
1227,96,135
1228,96,135
1229,96,136
1230,97,136
1231,97,136
1232,97,136
1233,97,136
1234,97,136
1235,97,136
1236,97,136
1237,97,136
1238,97,136
1239,97,136
1240,97,136
1241,97,136
1242,97,136
1243,97,137
1244,97,137
1245,97,137
1246,98,137
1247,98,137
1248,98,137
1249,98,137
1250,98,137
1251,98,137
1252,98,137
1253,98,137
1254,98,137
1255,98,137
1256,98,137
1257,98,137
1258,98,137
1259,98,137
1260,98,138
1261,98,138
1262,98,138
1263,98,138
1264,98,138
1265,98,139
1266,99,139
1267,99,139
1268,99,139
1269,99,139
1270,99,139
1271,99,139
1272,99,139
1273,99,139
1274,99,139
1275,99,139
1276,99,139
1277,99,139
1278,99,139
1279,99,139
1280,99,139
1281,99,139
1282,99,139
1283,99,139
1284,100,139
1285,100,139
1286,100,139
1287,100,139
1288,100,139
1289,100,140
1290,100,140
1291,100,140
1292,100,140
1293,100,140
1294,100,140
1295,100,140
1296,100,140
1297,100,141
1298,100,141
1299,101,141
1300,102,141
1301,103,141
1302,104,141
1303,104,141
1304,105,141
1305,106,141
1306,106,141
1307,106,141
1308,106,141
1309,106,141
1310,106,142
1311,107,142
1312,107,142
1313,107,142
1314,107,142
1315,107,143
1316,107,143
1317,107,143
1318,107,144
1319,107,144
1320,108,144
1321,108,144
1322,108,144
1323,108,144
1324,108,145
1325,108,145
1326,109,145
1327,109,145
1328,109,145
1329,109,145
1330,109,145
1331,109,145
1332,109,145
1333,109,145
1334,109,145
1335,109,145
1336,109,145
1337,109,145
1338,109,145
1339,109,145
1340,109,145
1341,109,145
1342,109,145
1343,109,145
1344,109,145
1345,109,145
1346,109,146
1347,110,146
1348,110,146
1349,110,146
1350,111,146
1351,111,146
1352,111,146
1353,111,147
1354,111,147
1355,111,147
1356,111,147
1357,111,147
1358,111,148
1359,111,148
1360,111,148
1361,111,148
1362,111,148
1363,111,149
1364,111,149
1365,111,149
1366,111,149
1367,111,150
1368,111,151
1369,111,151
1370,111,151
1371,111,152
1372,111,152
1373,112,152
1374,113,152
1375,114,152
1376,115,152
1377,115,152
1378,115,152
1379,115,152
1380,115,152
1381,115,152
1382,115,152
1383,115,152
1384,115,152
1385,115,153
1386,115,153
1387,115,153
1388,115,154
1389,116,154
1390,116,154
1391,116,154
1392,116,155
1393,116,155
1394,116,155
1395,116,155
1396,116,155
1397,116,155
1398,116,155
1399,116,155
1400,116,155
1401,116,155
1402,116,155
1403,116,155
1404,116,155
1405,116,155
1406,116,155
1407,116,155
1408,116,155
1409,116,155
1410,116,155
1411,116,155
1412,116,155
1413,116,155
1414,116,155
1415,116,155
1416,116,156
1417,116,157
1418,116,157
1419,116,157
1420,116,158
1421,117,158
1422,117,159
1423,117,159
1424,117,160
1425,117,160
1426,117,160
1427,117,160
1428,117,160
1429,117,160
1430,117,160
1431,117,161
1432,117,161
1433,117,162
1434,118,162
1435,118,163
1436,118,163
1437,118,163
1438,118,163
1439,118,163
1440,118,163
1441,118,163
1442,118,163
1443,118,163
1444,118,163
1445,118,163
1446,118,163
1447,118,163
1448,118,163
1449,118,163
1450,118,163
1451,118,163
1452,118,163
1453,118,163
1454,118,163
1455,118,163
1456,118,163
1457,118,163
1458,118,163
1459,118,163
1460,118,163
1461,118,163
1462,118,164
1463,118,164
1464,118,164
1465,118,165
1466,119,165
1467,119,165
1468,119,165
1469,119,165
1470,119,165
1471,119,165
1472,119,166
1473,120,166
1474,120,166
1475,120,166
1476,120,166
1477,120,166
1478,120,166
1479,120,166
1480,120,166
1481,120,166
1482,120,166
1483,120,166
1484,120,166
1485,120,166
1486,120,166
1487,120,166
1488,120,167
