pages_crawled,total_reward,terminal_states
1129,345,416
1130,346,416
1131,347,416
1132,348,416
1133,349,416
1134,350,416
1135,351,416
1136,352,416
1137,352,416
1138,352,416
1139,352,417
1140,352,418
1141,352,418
1142,352,418
1143,352,418
1144,352,418
1145,352,418
1146,352,418
1147,352,419
1148,352,419
1149,352,419
1150,352,419
1151,352,419
1152,352,419
1153,352,419
1154,352,419
1155,352,419
1156,352,419
1157,352,419
1158,352,419
1159,352,419
1160,352,419
1161,352,419
1162,352,419
1163,352,419
1164,352,419
1165,352,419
1166,352,419
1167,352,419
1168,352,419
1169,352,420
1170,352,421
1171,353,421
1172,354,421
1173,354,422
1174,354,422
1175,354,422
1176,354,423
1177,355,424
1178,355,425
1179,356,425
1180,356,425
1181,356,426
1182,356,427
1183,356,428
1184,356,429
1185,356,430
1186,356,431
1187,356,432
1188,356,433
1189,357,434
1190,357,435
1191,357,436
1192,358,436
1193,359,436
1194,360,436
1195,361,436
1196,362,436
1197,363,436
1198,363,436
1199,363,437
1200,363,438
1201,364,439
1202,365,439
1203,366,439
1204,367,439
1205,368,439
1206,369,439
1207,370,440
1208,370,441
1209,370,441
1210,370,441
1211,370,442
1212,370,442
1213,370,443
1214,370,444
1215,370,445
1216,370,446
1217,370,447
1218,370,448
1219,371,448
1220,372,448
1221,373,448
1222,374,448
1223,375,449
1224,375,450
1225,375,451
1226,375,452
1227,375,453
1228,375,453
1229,375,454
1230,375,454
1231,375,455
1232,375,456
1233,375,457
1234,375,458
1235,375,459
1236,375,460
1237,376,460
1238,377,460
1239,378,460
1240,379,460
1241,380,460
1242,381,460
1243,382,460
1244,382,461
1245,383,461
1246,384,461
1247,384,461
1248,384,461
1249,384,462
1250,384,463
1251,385,464
1252,386,464
1253,387,464
1254,388,464
1255,389,464
1256,390,464
1257,391,464
1258,392,464
1259,393,464
1260,394,465
1261,394,466
1262,394,466
1263,394,466
1264,394,466
1265,394,467
1266,394,467
1267,394,468
1268,394,469
1269,394,470
1270,394,471
1271,394,472
1272,394,473
1273,394,473
1274,394,474
1275,394,475
1276,394,476
1277,394,476
1278,394,477
1279,394,478
1280,394,479
1281,394,480
1282,395,480
1283,396,481
1284,396,482
1285,396,483
1286,396,484
1287,396,484
1288,396,484
1289,396,484
1290,396,484
1291,396,484
1292,396,484
1293,396,484
1294,396,484
1295,396,485
1296,396,485
1297,396,485
1298,396,486
1299,396,487
1300,396,487
1301,396,487
1302,396,488
1303,396,488
1304,396,489
1305,396,490
1306,396,490
1307,396,490
1308,396,490
1309,396,491
1310,396,492
1311,396,493
1312,396,494
1313,396,495
1314,396,495
1315,396,496
1316,396,497
1317,396,497
1318,396,497
1319,396,498
1320,396,498
1321,396,498
1322,396,498
1323,396,498
1324,396,498
1325,396,499
1326,396,500
1327,396,501
1328,397,502
1329,397,503
1330,397,503
1331,397,503
1332,397,504
1333,398,505
1334,398,505
1335,398,506
1336,399,507
1337,400,507
1338,400,508
1339,400,508
1340,400,508
1341,400,508
1342,400,508
1343,400,508
1344,400,508
1345,400,508
1346,400,508
1347,400,508
1348,400,508
1349,400,508
1350,400,508
1351,400,508
1352,400,508
1353,400,508
1354,400,508
1355,400,508
1356,400,508
1357,400,508
1358,400,508
1359,400,508
1360,400,508
1361,400,508
1362,400,508
1363,400,508
1364,400,508
1365,400,508
1366,400,508
1367,400,508
1368,400,508
1369,400,508
1370,400,508
1371,400,508
1372,400,508
1373,400,509
1374,400,509
1375,400,509
1376,400,509
1377,400,509
1378,400,509
1379,400,510
1380,400,510
1381,400,511
1382,401,511
1383,402,512
1384,402,513
1385,402,514
1386,402,515
1387,402,515
1388,402,516
1389,402,517
1390,402,518
1391,402,518
1392,402,518
1393,402,518
1394,402,518
1395,402,518
1396,402,518
1397,402,518
1398,402,518
1399,402,518
1400,402,518
1401,402,518
1402,402,518
1403,402,518
1404,402,518
1405,402,518
1406,402,518
1407,402,518
1408,402,518
1409,402,518
1410,402,518
1411,402,519
1412,402,520
1413,402,521
1414,402,521
1415,402,521
1416,402,521
1417,402,521
1418,402,522
1419,403,522
1420,404,522
1421,405,522
1422,406,522
1423,407,522
1424,408,522
1425,409,522
1426,410,522
1427,411,522
1428,412,522
1429,412,522
1430,412,523
1431,412,524
1432,412,524
1433,412,525
1434,412,526
1435,412,527
1436,412,527
1437,412,527
1438,412,527
1439,412,527
1440,412,527
1441,412,527
1442,412,528
1443,412,529
1444,412,529
1445,412,529
1446,412,529
1447,412,530
1448,412,531
1449,412,532
1450,412,533
1451,412,533
1452,412,533
1453,412,534
1454,412,534
1455,413,534
1456,414,534
1457,415,534
1458,416,535
1459,417,536
1460,417,536
1461,417,536
1462,417,536
1463,417,536
1464,417,536
1465,417,536
1466,417,536
1467,417,536
1468,417,536
1469,417,536
1470,417,536
1471,417,536
1472,417,536
1473,417,536
1474,417,536
1475,417,536
1476,417,536
1477,417,536
1478,417,536
1479,417,537
1480,418,538
1481,418,538
1482,418,538
1483,418,538
1484,418,538
1485,418,538
1486,418,538
1487,418,538
1488,418,539
1489,418,539
1490,418,539
1491,418,539
1492,418,539
1493,418,539
1494,418,540
1495,418,540
1496,418,541
1497,418,542
1498,419,542
1499,420,542
1500,421,542
1501,422,543
1502,422,543
1503,422,544
1504,422,545
1505,423,545
1506,424,545
1507,425,545
1508,426,545
1509,427,545
1510,428,545
1511,428,546
1512,429,546
1513,430,546
1514,431,546
1515,432,547
1516,432,548
1517,432,548
1518,432,548
1519,432,549
1520,432,550
1521,432,551
1522,432,552
1523,432,552
1524,432,552
1525,432,552
1526,432,552
1527,432,552
1528,432,552
1529,432,553
1530,432,554
1531,432,555
1532,432,556
1533,432,556
1534,432,556
1535,432,556
1536,432,556
1537,432,557
1538,432,558
1539,432,559
1540,432,560
1541,432,561
1542,432,562
1543,432,563
1544,432,564
1545,432,565
1546,432,565
1547,432,565
1548,432,566
1549,432,566
1550,432,566
1551,432,566
1552,432,566
1553,432,566
1554,432,567
1555,433,567
1556,434,568
1557,434,569
1558,434,570
1559,435,570
1560,436,570
1561,437,570
1562,438,570
1563,439,570
1564,440,570
1565,441,570
1566,442,570
1567,443,570
1568,444,570
1569,445,570
1570,446,570
