Unnamed: 0,company_name,company_id,url,vertical,missing_vertical,vert_code,vert_desc,company_name_short,is_small_name
91674,CLYDEGROVE ACCOUNTANTS LIMITED,SC286890,http://www.clydegroveaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,clydegrove accountants,0
91706,COATES & COMPANY LTD,09039676,http://www.coatesandco.net,69102 - Solicitors,0,69102.0,solicitors,coates & company,0
91707,COATES SOLICITORS LIMITED,07084323,http://www.coatessolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,coates solicitors,0
92315,CROSSMANS SOLICITORS LIMITED,06214573,http://www.crossmanssolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,crossmans solicitors,0
92383,CT ACCOUNTANCY SERVICES LTD,08283182,http://www.ctas-ltd.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,ct accountancy services,0
92415,CURA ACCOUNTING LTD,07392312,http://www.cura-accounting.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,cura accounting,0
92498,D S & CO. LIMITED,07602262,http://www.dsandco.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,d s & co.,0
92537,DAKEYNE EMMS GILMORE LIBERSON LIMITED,06850969,http://www.egl-law.com,69102 - Solicitors,0,69102.0,solicitors,dakeyne emms gilmore liberson,0
92579,DANIELS RICH LIMITED,08496558,http://www.daniels-rich.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,daniels rich,0
92588,DAR & CO SOLICITORS LTD,07229566,http://www.darsolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,dar & co solicitors,0
92604,DARLINGTON BUSINESS SERVICES LIMITED,07511655,http://www.dbv-northeast.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,darlington business services,0
92638,DATAPOST SERVICES LIMITED,04645869,http://www.datapost.com.sg,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,datapost services,0
92648,DAUD QADRI & CO LIMITED,06161994,http://www.daudqadri.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,daud qadri & co,0
92677,DAVID FISHEL ACCOUNTANCY SERVICES LIMITED,06039873,http://www.davidfishel.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,david fishel accountancy services,0
92680,DAVID HERBERT LIMITED,06090928,http://www.david-herbert.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,david herbert,0
92702,DAWS ACCOUNTANCY SERVICES LIMITED,07777303,http://www.dawsaccountancy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,daws accountancy services,0
92737,DDJ INSOLVENCY LIMITED,08897593,http://www.ddjinsolvency.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,ddj insolvency,0
92759,DEBITS AND CREDITS (21) LIMITED,04103582,http://www.debitsandcredits21.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,debits and credits (21),0
92766,DECIMAL SOLUTIONS LIMITED,08655866,http://www.decimal.com.au,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,decimal solutions,0
92797,DELESO LIMITED,08682512,http://www.deleso.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,deleso,0
93112,DOLPHIN CLAIMS LTD,06042739,http://www.dolphin-maritime.com,69102 - Solicitors,0,69102.0,solicitors,dolphin claims,0
93179,DOUGLAS STEPHENS & CO LIMITED,06488654,http://www.douglasstephens.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,douglas stephens & co,0
93367,DYKE YAXLEY LIMITED,04746482,http://www.dykeyaxley.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,dyke yaxley,0
93473,EASYPAY LIMITED,01441926,http://www.easypay.co.za,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,easypay,0
93719,ELLISFOSTER LIMITED,08918788,http://www.ellisfoster.co.uk,69203 - Tax consultancy,0,69203.0,tax consultancy,ellisfoster,0
93768,EMINENCE GROUP OF COMPANIES LTD,08980416,http://www.eminencegroups.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,eminence group of companies,0
93795,EMPLEX EMPLOYMENT LAW CONSULTANTS LTD.,05263453,http://www.emplexlaw.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,emplex employment law consultants .,0
94322,FAITH IN FINANCE LIMITED,06374404,http://www.faithinfinance.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,faith in finance,0
94426,FERGUSON FINANCIAL LTD,04016163,http://www.ferguson-financial.co.uk,69102 - Solicitors,0,69102.0,solicitors,ferguson financial,0
94485,FIGURED IN LIMITED,08608531,http://www.figuredltd.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,figured in,0
94503,FINANCIAL ANALYSIS AND CONSULTING LTD,07164537,http://www.financial-analysisandconsulting.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,financial analysis and consulting,0
94506,FINANCIAL MANAGEMENT FOR SCHOOLS LIMITED,03696960,http://www.financialmanagementforschools.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,financial management for schools,0
94509,FINANZN LIMITED,06917034,http://www.finanzn.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,finanzn,0
94512,FINCONSULT LTD,06431150,http://www.finconsult.co.ke,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,finconsult,0
94528,FINEX ACCOUNTANCY SERVICES LIMITED,08627151,http://www.finexaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,finex accountancy services,0
94529,FINEXYS LIMITED,07608527,http://www.finexys.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,finexys,0
94606,FITTER FIGURES LIMITED,07550723,http://www.fitter-figures.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,fitter figures,0
94757,FORENSIC LEGAL SERVICES LTD,06734508,http://www.forensiclegalservices.co.uk,69102 - Solicitors,0,69102.0,solicitors,forensic legal services,0
94799,FORTIS LAW LTD,07944105,http://www.fortislaw.com.au,69102 - Solicitors,0,69102.0,solicitors,fortis law,0
94819,FOSTERTAX LIMITED,05851971,http://www.fostertax.co.uk,69203 - Tax consultancy,0,69203.0,tax consultancy,fostertax,0
94826,FOUNTAIN SOLICITORS LTD,05744831,http://www.fountainsolicitors.com,69102 - Solicitors,0,69102.0,solicitors,fountain solicitors,0
94872,FRASER ROSS LIMITED,03728871,http://www.fraserross.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,fraser ross,0
94911,FRENGER INTERNATIONAL LIMITED,01771512,http://www.frenger.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,frenger international,0
94966,FSHL LIMITED,06930827,http://www.fshl.com,69102 - Solicitors,0,69102.0,solicitors,fshl,0
95125,GARBUTT & ELLIOTT AUDIT LIMITED,08951608,http://www.garbutt-elliott.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,garbutt & elliott audit,0
95155,GASCOYNES SERVICE CHARGE ACCOUNTANTS LIMITED,08073236,http://www.servicechargeaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,gascoynes service charge accountants,0
95190,GC BOOKKEEPING AND ACCOUNTING SERVICES LTD,08041373,http://www.gcaccounting.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,gc bookkeeping and accounting services,0
95311,GIBSON BOOTH BUSINESS SOLUTIONS & INSOLVENCY LIMITED,04598465,http://www.gibsonboothinsol.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,gibson booth business solutions & insolvency,0
95327,GILES ACCOUNTING SERVICES LIMITED,04985089,http://www.gilesaccounting.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,giles accounting services,0
95513,GOLDEN DIMENSIONS LTD,04931151,http://www.golden-dimensions.org,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,golden dimensions,0
95530,GOLDLINK FINANCIALS LTD,06658874,http://www.goldlinkfinancials.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,goldlink financials,0
95535,GOLDSTEIN LEGAL LIMITED,08923224,http://www.goldsteinlegal.co.uk,69102 - Solicitors,0,69102.0,solicitors,goldstein legal,0
95550,GOODWILLS LEGAL SERVICES LIMITED,08735403,http://www.goodwills.net,69102 - Solicitors,0,69102.0,solicitors,goodwills legal services,0
95598,GPC FINANCIAL MANAGEMENT LTD,05515539,http://www.gpcfinancial.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,gpc financial management,0
95618,GRAEME HINCHLIFFE ASSOCIATES LTD,05278115,http://www.gh-associates.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,graeme hinchliffe associates,0
95718,GREENHOUSE STIRTON & CO LIMITED,06033665,http://www.greenhousestirton.co.uk,69102 - Solicitors,0,69102.0,solicitors,greenhouse stirton & co,0
95755,GREYHOUND BUSINESS SYSTEMS LIMITED,03319796,http://www.greyhoundbusinessltd.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,greyhound business systems,0
95759,GRIEVE & CO LIMITED,SC385781,http://www.grieveco.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,grieve & co,0
95765,GRIFFIN LAW LIMITED,07684515,http://www.griffinlaw.co.uk,69102 - Solicitors,0,69102.0,solicitors,griffin law,0
95801,GROWTH PLANS LIMITED,08940959,http://www.growth-plans.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,growth plans,0
95835,GUIDE UK UMBRELLA SERVICES LTD,08605591,http://www.guideukltd.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,guide uk umbrella services,0
95837,GUILD & GUILD LIMITED,SC308200,http://www.guildguitars.com,69102 - Solicitors,0,69102.0,solicitors,guild & guild,0
95844,GULL LAW CHAMBERS LIMITED,07209742,http://www.gulllaw.com,69102 - Solicitors,0,69102.0,solicitors,gull law chambers,0
95859,GWYN JAMES & CO. LIMITED,01316596,http://www.gwynjames.co.uk,69102 - Solicitors,0,69102.0,solicitors,gwyn james & co.,0
95872,H & H ACCOUNTANTS (ILMINSTER) LTD,08301307,http://www.handhaccountants.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,h & h accountants (ilminster),0
95929,HALEYS BUSINESS ADVISERS LIMITED,04059861,http://www.haleysba.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,haleys business advisers,0
95935,HALL & HALL SOLICITORS LTD,07930353,http://www.hallandhallsolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,hall & hall solicitors,0
95941,HALLETT EMPLOYMENT LAW SERVICES LTD,06379142,http://www.hallett-els.co.uk,69102 - Solicitors,0,69102.0,solicitors,hallett employment law services,0
96027,HARCUS SINCLAIR UK LIMITED,09027103,http://www.harcus-sinclair.co.uk,69102 - Solicitors,0,69102.0,solicitors,harcus sinclair uk,0
96033,HARDINGREDMANS LIMITED,07529466,http://www.hardingredmans.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hardingredmans,0
96068,HARRIGAN THE BOOKKEEPERS LTD,09235033,http://www.harrigan-thebookkeepers.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,harrigan the bookkeepers,0
96126,HAWKINS HATTON CORPORATE LAWYERS LIMITED,07151902,http://www.hawkinshatton.co.uk,69102 - Solicitors,0,69102.0,solicitors,hawkins hatton corporate lawyers,0
96129,HAWSONS LIMITED,02645865,http://www.hawsons.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hawsons,0
96131,HAXELL GIDDINGS LIMITED,08130530,http://www.haxellgiddings.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,haxell giddings,0
96146,HB ACCOUNTANTS LIMITED,08219441,http://www.hbaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hb accountants,0
96218,HELDERBERG MANAGEMENT LIMITED,05510952,http://www.helderbergpartners.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,helderberg management,0
96259,HENRY AND BANWELL LIMITED,04534650,http://www.henrybanwell.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,henry and banwell,0
96308,HEWETTS LAW LTD,08784004,http://www.hewetts.co.uk,69102 - Solicitors,0,69102.0,solicitors,hewetts law,0
96322,HGC ACCOUNTANCY SERVICES LIMITED,07113623,http://www.hgc-accountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hgc accountancy services,0
96434,HLM SECRETARIES LTD,03816018,http://www.hlmsecretaries.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hlm secretaries,0
96449,HODGE BAKSHI LIMITED,07199071,http://www.hodgebakshi.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hodge bakshi,0
96525,HOOD PARKES & CO LTD,08050405,http://www.hoodparkes.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hood parkes & co,0
96545,HORIZON ACCOUNTANCY SERVICES LTD,07716457,http://www.horizonaccountancy.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,horizon accountancy services,0
96571,HOSPITALITY ACCOUNTING LIMITED,05808947,http://www.hotel-accounting.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hospitality accounting,0
96637,HUDSON LEES LIMITED,04525297,http://www.hudsonlees.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hudson lees,0
96667,HUNT AND PARTNERS LIMITED,07893630,http://www.hunt-partners.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hunt and partners,0
96762,IAN MALLON SOLICITORS LIMITED,NI064896,http://www.ianmallon.com,69102 - Solicitors,0,69102.0,solicitors,ian mallon solicitors,0
97047,INGENIOUS MANAGEMENT LIMITED,06905994,http://www.theingeniousgroup.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,ingenious management,0
97056,INISHOWEN LIMITED,NI044229,http://www.inishowenhomes.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,inishowen,0
97334,IST SYSTEMS LTD,05010872,http://www.istsystems.co.uk,69102 - Solicitors,0,69102.0,solicitors,ist systems,0
97345,ITAX CONSULTING UK LIMITED,06029876,http://www.itax-consulting.com,69203 - Tax consultancy,0,69203.0,tax consultancy,itax consulting uk,0
97379,IZCO ACCOUNTING SOLUTIONS LIMITED,06326860,http://www.izco.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,izco accounting solutions,0
97393,J D REYNOLDS & CO. LIMITED,08213821,http://www.jdreynolds.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,j d reynolds & co.,0
97398,J MACKAY ACCOUNTANTS LTD,SC403973,http://www.jmackayaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,j mackay accountants,0
97399,J POTTER LIMITED,03614033,http://www.njpotter.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,j potter,0
97462,JAMES MAGEE LTD,04252891,http://www.jamesmagee.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,james magee,0
97470,JAMES WALSH ACCOUNTANT LIMITED,03418162,http://www.jwalsh.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,james walsh accountant,0
97485,JANE SAMPSON LIMITED,06787046,http://www.janesampson.tumblr.com,69102 - Solicitors,0,69102.0,solicitors,jane sampson,0
97528,JC INDEPENDENT WILLS & PROBATE LTD,07316126,http://www.jcwillsandprobate.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,jc independent wills & probate,0
97630,JLP ACCOUNTING LIMITED,08228904,http://www.jlpaccounting.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,jlp accounting,0
97638,JMG ACCOUNTANCY SERVICES LTD,03535187,http://www.jmgaccountancyservices.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,jmg accountancy services,0
97653,JOANNE HUGHES & CO LTD,08212320,http://www.joanne-hughes-and-co.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,joanne hughes & co,0
97659,JOE QUINN TAX LTD,08868031,http://www.joequinntax.com,69203 - Tax consultancy,0,69203.0,tax consultancy,joe quinn tax,0
97705,JOINT COUNCIL FOR THE WELFARE OF IMMIGRANTS,02700424,http://www.jcwi.org.uk,69102 - Solicitors,0,69102.0,solicitors,joint council for the welfare of immigrants,0
97714,JON MAIL SOLICITORS & CO LIMITED,07760815,http://www.jonmailsolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,jon mail solicitors & co,0
97723,JOOR LIMITED,08002987,http://www.jooraccess.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,joor,0
97776,JUDGE LAW CONSULTANCY LTD,08924143,http://www.judgelaw.co.uk,69102 - Solicitors,0,69102.0,solicitors,judge law consultancy,0
97800,JUNOFIN SERVICES LIMITED,07948310,http://www.junofinacc.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,junofin services,0
97839,K L (ACCOUNTANCY SERVICES) LIMITED,07693491,http://www.klasltd.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,k l (accountancy services),0
97915,KATE HALLIWELL LEGAL SERVICES LIMITED,09200014,http://www.katehalliwell.com,69102 - Solicitors,0,69102.0,solicitors,kate halliwell legal services,0
97937,KC BOOKKEEPING SERVICES LIMITED,09107074,http://www.kcbookkeeping.net,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,kc bookkeeping services,0
97960,KEEPERS ACCOUNTANCY LIMITED,04274124,http://www.keepers.info,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,keepers accountancy,0
97969,KELANTAN LTD,NI035659,http://www.kelantanelectric.com,69203 - Tax consultancy,0,69203.0,tax consultancy,kelantan,0
97997,KENNEDY CATER LTD,05686834,http://www.kennedycater.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,kennedy cater,0
98038,KESAR & CO LTD.,08235271,http://www.kesarandcosolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,kesar & co .,0
98094,KILLIN IP LIMITED,08872476,http://www.killinip.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,killin ip,0
98119,KINGS HILL SERVICES LIMITED,03969200,http://www.kingshillservices.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kings hill services,0
98130,KINGSMILL ACCOUNTING LIMITED,07937910,http://www.kingsmillaccounting.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kingsmill accounting,0
98171,KJW ACCOUNTANTS LIMITED,04074091,http://www.kjwaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kjw accountants,0
98188,KLR SOLICITORS LIMITED,05535205,http://www.klrsolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,klr solicitors,0
98261,KPRM LIMITED,06139654,http://www.kprmholdings.co.za,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kprm,0
98274,KRESTON JAMES COWPER LIMITED,02096054,http://www.jamescowperkreston.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kreston james cowper,0
98314,KUTTER WALTERS LEGAL COSTS LIMITED,08155524,http://www.kutterwalters.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,kutter walters legal costs,0
98390,LAMBETH LAW CENTRE,01581447,http://www.lambethlawcentre.org,69102 - Solicitors,0,69102.0,solicitors,lambeth law centre,0
98399,LAMS ACCOUNTANCY LTD,09256691,http://www.lamsaccountancy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,lams accountancy,0
98412,LANDLORDS TAX SERVICES LIMITED,04872334,http://www.landlordstax.co.uk,69203 - Tax consultancy,0,69203.0,tax consultancy,landlords tax services,0
98421,LANG BENNETTS LIMITED,03251061,http://www.lang-bennetts.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,lang bennetts,0
98459,LATIN LIMITED,08273804,http://www.latinresources.com.au,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,latin,0
98464,LATTA LAW LIMITED,SC428023,http://www.lattalaw.co.uk,69102 - Solicitors,0,69102.0,solicitors,latta law,0
98477,LAVEER LEGAL LIMITED,08174520,http://www.laveer-associates.businessbrainstorming.co.uk,69102 - Solicitors,0,69102.0,solicitors,laveer legal,0
98483,LAWDATA LIMITED,01759074,http://www.lawdata.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,lawdata,0
98484,LAWFORD BUSINESS SERVICES LTD,06988078,http://www.lawfordbusinessservices.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,lawford business services,0
98496,LAYZELL SOLICITORS LIMITED,06116670,http://www.layzellsolicitors.org.uk,69102 - Solicitors,0,69102.0,solicitors,layzell solicitors,0
98509,LCF LAW LIMITED,08833329,http://www.lcf.co.uk,69102 - Solicitors,0,69102.0,solicitors,lcf law,0
98584,LEGAL4RECRUITMENT CONSULTANCY SERVICES LIMITED,07211919,http://www.legal4recruitment.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,legal4recruitment consultancy services,0
98586,LEGAX LEGAL SERVICES LIMITED,06762833,http://www.legax.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,legax legal services,0
98626,LEON ACCOUNTANCY SERVICES LTD,08970854,http://www.leonaccountancyservices.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,leon accountancy services,0
98634,LERMAN QUAILE LIMITED,02651321,http://www.lermanquaile.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,lerman quaile,0
98763,LINHART. LTD,07217456,http://www.linhartgrp.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,linhart.,0
98796,LISLE ADVISORY SERVICES LTD,08028831,http://www.lisle-advisory.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,lisle advisory services,0
98867,LLOYD PIGGOTT LIMITED,03413916,http://www.lloydpiggott.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,lloyd piggott,0
98920,LOGJAM LIMITED,03531860,http://www.logjam.net,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,logjam,0
99127,LYMM TAX LTD,07430893,http://www.lymmtax.co.uk,69203 - Tax consultancy,0,69203.0,tax consultancy,lymm tax,0
99158,M A MATIN ACCOUNTING LTD,08455431,http://www.matinassociatebd.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,m a matin accounting,0
99385,MANUEL SWADEN LIMITED,07792034,http://www.manuelswaden.co.uk,69102 - Solicitors,0,69102.0,solicitors,manuel swaden,0
99442,MARK CUFFLIN LIMITED,04768181,http://www.markcufflinltd.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,mark cufflin,0
99571,MAXAMA LTD,08283272,http://www.maxama.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,maxama,0
99589,MAYFIELD ACCOUNTANCY SERVICES LTD,04797381,http://www.mayfieldaccountants.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,mayfield accountancy services,0
99657,MCQUEEN TURNER LIMITED,07967835,http://www.mcqueenturner.co.uk,69102 - Solicitors,0,69102.0,solicitors,mcqueen turner,0
99751,MELANIE LAZARUS & CO SOLICITORS LIMITED,06812358,http://www.melanielazarusandcosolicitors.com,69102 - Solicitors,0,69102.0,solicitors,melanie lazarus & co solicitors,0
99883,MICHAEL MCFALL LIMITED,07881445,http://www.mgmcfall.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,michael mcfall,0
99990,MILLGATE WOODBRIDGE LIMITED,07261650,http://www.millgatewoodbridge.com,69102 - Solicitors,0,69102.0,solicitors,millgate woodbridge,0
100033,MINIHAN MCALISTER LIMITED,08627194,http://www.minihanmcalister.co.uk,69102 - Solicitors,0,69102.0,solicitors,minihan mcalister,0
100106,MKS ASSOCIATES LIMITED,04663535,http://www.mksassociates.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,mks associates,0
100116,MNR LIMITED,04445454,http://www.mnrltd.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,mnr,1
100243,MORGWN ATKINS LIMITED,04441781,http://www.morgwnatkins.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,morgwn atkins,0
100339,MSA LAW LIMITED,08071959,http://www.msalaw.co.uk,69102 - Solicitors,0,69102.0,solicitors,msa law,0
100399,MURGITROYD & COMPANY LIMITED,SC144082,http://www.murgitroyd.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,murgitroyd & company,0
100404,MURRELL ASSOCIATES LIMITED,07707219,http://www.murrellassociates.co.uk,69102 - Solicitors,0,69102.0,solicitors,murrell associates,0
100419,MUSKER & GARRETT LIMITED,04461831,http://www.musker-garrett.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,musker & garrett,0
100422,MVN ASSOCIATES LIMITED,SC448810,http://www.mvnassociates.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,mvn associates,0
100433,MY ACCOUNTANT ONLINE LIMITED,07235926,http://www.myaccountantonline.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,my accountant online,0
100443,MY LEGAL CASHIER LTD,08628154,http://www.mylegalcashier.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,my legal cashier,0
100471,N SOLE PRACTITIONER LTD,08755342,http://www.spg.uk.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,n sole practitioner,0
100473,N. SAHA & CO. LTD,06556118,http://www.nsaha.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,n. saha & co.,0
100475,N.J. PEDGRIFT & CO LIMITED,04648904,http://www.pedgrift.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,n.j. pedgrift & co,0
100585,NEIL ELLIS CONSULTING LIMITED,04499498,http://www.ne-consulting.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,neil ellis consulting,0
100707,NEWNHAMS LIMITED,08356929,http://www.newnhams.com.au,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,newnhams,0
100725,NEXIA SMITH & WILLIAMSON AUDIT LIMITED,04469576,http://www.nexiasmith.williamson.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,nexia smith & williamson audit,0
100764,NICKI PADDY & CO LTD,07626438,http://www.nickipaddy.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,nicki paddy & co,0
100809,NJP SOLICITORS LTD,08554322,http://www.njpsolicitors.com,69102 - Solicitors,0,69102.0,solicitors,njp solicitors,0
100814,NM & CO ACCOUNTANTS LTD,07608562,http://www.nmaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,nm & co accountants,0
